Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Impact on weight;Default (0 = No, 1 = Yes);Image position;Image URL;Delete existing images (0 = No, 1 = Yes);ID / Name of shop
1351;"Größe 32 - 34 - 36 - 38:select:1";38:1;_8381_multi_white_free4;;;;0.000000;0.000000;0.00;0;0;0;0;;;0;
1352;"Größe 32 - 34 - 36 - 38:select:1";34:1;_6765_multi_black_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1352;"Größe 32 - 34 - 36 - 38:select:1";36:1;_6765_multi_black_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1352;"Größe 32 - 34 - 36 - 38:select:1";32:1;_6765_multi_black_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1352;"Größe 32 - 34 - 36 - 38:select:1";38:1;_6765_multi_black_free4;;;;0.000000;0.000000;0.00;0;0;0;0;;;0;
1355;"Größe 32 - 34 - 36 - 38:select:1";34:1;_8235_multi_black_free;;;;0.000000;0.000000;0.00;-1;1;0;1;;;0;
1355;"Größe 32 - 34 - 36 - 38:select:1";36:1;_8235_multi_black_free2;;;;0.000000;0.000000;0.00;-1;1;0;0;;;0;
1355;"Größe 32 - 34 - 36 - 38:select:1";38:1;_8235_multi_black_free3;;;;0.000000;0.000000;0.00;-1;0;0;0;;;0;
1356;"Größe 32 - 34 - 36 - 38:select:1";34:1;_6765_multi_pink_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1356;"Größe 32 - 34 - 36 - 38:select:1";36:1;_6765_multi_pink_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1356;"Größe 32 - 34 - 36 - 38:select:1";32:1;_6765_multi_pink_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1356;"Größe 32 - 34 - 36 - 38:select:1";38:1;_6765_multi_pink_free4;;;;0.000000;0.000000;0.00;0;0;0;0;;;0;
1357;"Größe 32 - 34 - 36 - 38:select:1";32:1;DD-126715_015_0502#Dress-White_f;;;;0.000000;0.000000;0.00;-1;0;0;0;;;0;
1357;"Größe 32 - 34 - 36 - 38:select:1";34:1;DD-126715_015_0502#Dress-White_f;;;;0.000000;0.000000;0.00;-1;0;0;0;;;0;
1357;"Größe 32 - 34 - 36 - 38:select:1";36:1;DD-126715_015_0502#Dress-White_f;;;;0.000000;0.000000;0.00;-1;0;0;0;;;0;
1357;"Größe 32 - 34 - 36 - 38:select:1";38:1;DD-126715_015_0502#Dress-White_f;;;;0.000000;0.000000;0.00;-1;0;0;0;;;0;
1358;"Größe 32 - 34 - 36 - 38:select:1";34:1;_8235_multi_red_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1358;"Größe 32 - 34 - 36 - 38:select:1";36:1;_8235_multi_red_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1358;"Größe 32 - 34 - 36 - 38:select:1";38:1;_8235_multi_red_free3;;;;0.000000;0.000000;0.00;0;0;0;0;;;0;
1360;"Größe 32 - 34 - 36 - 38:select:1";34:1;_8235_multi_white_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1360;"Größe 32 - 34 - 36 - 38:select:1";36:1;_8235_multi_white_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1360;"Größe 32 - 34 - 36 - 38:select:1";38:1;_8235_multi_white_free3;;;;0.000000;0.000000;0.00;0;0;0;0;;;0;
1361;"Größe 32 - 34 - 36 - 38:select:1";32:1;DD-127225#free;;;8;0.000000;0.000000;0.00;0;1;0;1;;;0;
1361;"Größe 32 - 34 - 36 - 38:select:1";34:1;DD-127225#free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1361;"Größe 32 - 34 - 36 - 38:select:1";36:1;DD-127225#L;;;8;0.000000;0.000000;0.00;0;1;0;0;;;0;
1361;"Größe 32 - 34 - 36 - 38:select:1";38:1;DD-127225#L2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1363;"Größe 32 - 34 - 36 - 38:select:1";32:1;_8381_multi_apricot_free;;;8;0.000000;0.000000;0.00;0;1;0;1;;;0;
1363;"Größe 32 - 34 - 36 - 38:select:1";34:1;_8381_multi_apricot_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1363;"Größe 32 - 34 - 36 - 38:select:1";36:1;_8381_multi_apricot_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1363;"Größe 32 - 34 - 36 - 38:select:1";38:1;_8381_multi_apricot_free4;;;;0.000000;0.000000;0.00;0;0;0;0;;;0;
1364;"Größe 32 - 34 - 36 - 38:select:1";32:1;DD-128477_6860_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1364;"Größe 32 - 34 - 36 - 38:select:1";34:1;DD-128477_6860_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1364;"Größe 32 - 34 - 36 - 38:select:1";36:1;DD-128477_6860_L;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1364;"Größe 32 - 34 - 36 - 38:select:1";38:1;DD-128477_6860_L2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1365;"Größe 32 - 34 - 36 - 38:select:1";32:1;DD-126736#dress_8740_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1365;"Größe 32 - 34 - 36 - 38:select:1";34:1;DD-126736#dress_8740_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1365;"Größe 32 - 34 - 36 - 38:select:1";36:1;DD-126736#dress_8740_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1365;"Größe 32 - 34 - 36 - 38:select:1";38:1;DD-126736#dress_8740_free4;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1369;"Größe 32 - 34 - 36 - 38:select:1";32:1;;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1369;"Größe 32 - 34 - 36 - 38:select:1";34:1;;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1369;"Größe 32 - 34 - 36 - 38:select:1";36:1;;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1369;"Größe 32 - 34 - 36 - 38:select:1";38:1;;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1370;"Größe 32 - 34 - 36 - 38:select:1";32:1;_0546_multi_red_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1370;"Größe 32 - 34 - 36 - 38:select:1";34:1;_0546_multi_red_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1370;"Größe 32 - 34 - 36 - 38:select:1";36:1;_0546_multi_red_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1373;"Größe 32 - 34 - 36 - 38:select:1";34:1;_1861_multi_rose_free2;;;"out of stock";0.000000;0.000000;0.00;0;1;0;0;;;0;
1373;"Größe 32 - 34 - 36 - 38:select:1";36:1;_1861_multi_rose_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1373;"Größe 32 - 34 - 36 - 38:select:1";38:1;_1861_multi_rose_free4;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1373;"Größe 32 - 34 - 36 - 38:select:1";32:1;_1861_multi_rose_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1374;"Größe 32 - 34 - 36 - 38:select:1";32:1;DD-22833#Dress-Red_free;;;;0.000000;0.000000;0.00;1;1;0;1;;;0;
1374;"Größe 32 - 34 - 36 - 38:select:1";34:1;DD-22833#Dress-Red_free2;;;;0.000000;0.000000;0.00;1;1;0;0;;;0;
1374;"Größe 32 - 34 - 36 - 38:select:1";36:1;DD-22833#Dress-Red_free3;;;;0.000000;0.000000;0.00;1;1;0;0;;;0;
1374;"Größe 32 - 34 - 36 - 38:select:1";38:1;DD-22833#Dress-Red_free4;;;;0.000000;0.000000;0.00;1;1;0;0;;;0;
1377;"Größe 32 - 34 - 36 - 38:select:1";32:1;DD-181916#dress-black_free;;;;0.000000;0.000000;0.00;-1;1;0;1;;;0;
1377;"Größe 32 - 34 - 36 - 38:select:1";34:1;DD-181916#dress-black_free2;;;;0.000000;0.000000;0.00;-1;1;0;0;;;0;
1377;"Größe 32 - 34 - 36 - 38:select:1";36:1;DD-181916#dress-black_free3;;;;0.000000;0.000000;0.00;-1;1;0;0;;;0;
1377;"Größe 32 - 34 - 36 - 38:select:1";38:1;DD-181916#dress-black_free4;;;;0.000000;0.000000;0.00;-1;1;0;0;;;0;
1379;"Größe 32 - 34 - 36 - 38:select:1";32:1;_1861_multi_black_free;;;"out of stock";0.000000;0.000000;0.00;0;1;0;1;;;0;
1379;"Größe 32 - 34 - 36 - 38:select:1";34:1;_1861_multi_black_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1379;"Größe 32 - 34 - 36 - 38:select:1";36:1;_1861_multi_black_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1379;"Größe 32 - 34 - 36 - 38:select:1";38:1;_1861_multi_black_free4;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1382;"Größe 32 - 34 - 36 - 38:select:1";32:1;_1861_multi_grey_free;;;"out of stock";0.000000;0.000000;0.00;0;1;0;1;;;0;
1382;"Größe 32 - 34 - 36 - 38:select:1";34:1;_1861_multi_grey_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1382;"Größe 32 - 34 - 36 - 38:select:1";36:1;_1861_multi_grey_free3;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1382;"Größe 32 - 34 - 36 - 38:select:1";38:1;_1861_multi_grey_free4;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1387;"Größe 32 - 34 - 36 - 38:select:1";32:1;"DD-260927#Dress(with belt)_free";;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1387;"Größe 32 - 34 - 36 - 38:select:1";34:1;"DD-260927#Dress(with belt)_free2";;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1387;"Größe 32 - 34 - 36 - 38:select:1";36:1;"DD-260927#Dress(with belt)_free3";;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1387;"Größe 32 - 34 - 36 - 38:select:1";38:1;"DD-260927#Dress(with belt)_free4";;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1410;"Größe 32 - 34 - 36 - 38:select:1";32:1;_1381_multi_white_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1410;"Größe 32 - 34 - 36 - 38:select:1";34:1;_1381_multi_white_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1410;"Größe 32 - 34 - 36 - 38:select:1";36:1;_1381_multi_white_L;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1410;"Größe 32 - 34 - 36 - 38:select:1";38:1;_1381_multi_white_L1;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1414;"Größe 32 - 34 - 36 - 38:select:1";32:1;_1381_multi_black_free;;;;0.000000;0.000000;0.00;0;1;0;1;;;0;
1414;"Größe 32 - 34 - 36 - 38:select:1";34:1;_1381_multi_black_free2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1414;"Größe 32 - 34 - 36 - 38:select:1";36:1;_1381_multi_black_L;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1414;"Größe 32 - 34 - 36 - 38:select:1";38:1;_1381_multi_black_L2;;;;0.000000;0.000000;0.00;0;1;0;0;;;0;
1415;"Größe 32 - 34 - 36 - 38:select:1";34:1;_126145_8749_multi_apricot_free2;;;55;0.000000;0.000000;0.00;16;1;0;0;;;0;
